Ensembl_ID	Gene_Name	1_CompHet_1_F508del_G1061R	2_CompHet_2_F508del_W1282X	3_CompHet_3_F508del_G542X	4_F508del_F508del_1	5_F508del_F508del_2	6_F508del_F508del_3	7_F508del_F508del_4	8_Control_1	9_Control_2	10_Control_3	11_Control_4	12_Control_5	13_Control_6	ERCC1	ERCC2
ENSG00000251957	RNU6-1095P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251958	RNU6-1102P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251960	RNU6-559P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251961	RNU6ATAC13P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251965	RNA5SP208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251967	AC104304.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251970	RNU1-41P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251971	RNU6-1333P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251972	RNU6-123P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251973	RNU6-473P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251974	AC009408.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251975	RNU6-718P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251976	RN7SKP141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251977	RNU6-991P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251978	RNA5SP236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251980	RNU6-436P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251981	RNU7-52P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251982	RN7SKP43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251983	RN7SKP157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251985	RNU6-1161P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251986	AC104305.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251987	AC005905.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251988	RNU4ATAC18P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
ENSG00000251990	RNA5SP180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251991	RNU7-49P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251992	SCARNA17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251993	RNA5SP227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251994	RNU2-27P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251996	AC007284.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251997	RNA5SP458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251998	RNU6-168P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251999	AC018645.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252001	RNA5SP303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252002	RNA5SP154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252003	RNU7-154P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252005	RNU4ATAC8P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252008	RNU6-927P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252010	SCARNA5	0	55	0	0	0	0	0	0	0	94	0	0	0	15	51
ENSG00000252011	AC113174.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252012	RNA5SP521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252013	RNU4ATAC14P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000252014	AC107393.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252015	RNU6-904P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252016	AL024493.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252017	RNU6-1194P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252018	RNU2-30P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252019	RNU6ATAC9P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252020	AP000552.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252021	AL109839.1	0	0	0	134	0	0	0	49	0	115	0	0	0	28	10
ENSG00000252022	AC106741.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252023	RNU6-581P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252025	RNU6-982P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252026	RNU6-1262P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252027	RNU6ATAC14P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
ENSG00000252028	RN7SKP52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252029	RNA5SP253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252030	RNU6-1196P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252031	RNU6-561P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252032	RNU6-1281P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252033	RNU6-311P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252034	RNY4P37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252035	RNU6-397P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252036	RN7SKP288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252037	RNU6-162P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252039	RNU6-287P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252040	AC126773.1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
ENSG00000252041	RNA5SP228	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9
ENSG00000252042	AC022211.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252045	AP000272.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252046	RNU6-150P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252047	AC005064.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252049	AL139281.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252050	AL606748.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252051	RN7SKP276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252053	RNU6-1101P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252057	RNU7-174P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252060	RNA5SP464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252061	RNU6-415P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252062	RNU6-469P	0	2	0	194	1	0	0	3	0	6	0	0	0	1	51
ENSG00000252063	RNU6-1041P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252064	AL135939.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252065	RNU6-864P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252066	RNU2-53P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252067	RNU4-71P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252068	RNU6-390P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252069	AL590647.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252070	RNA5SP341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252072	RNA5SP320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252073	RNU6-947P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252074	RNU6-416P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252076	RN7SKP196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252079	RNU6-327P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252080	RNU7-99P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252081	RNU6-277P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252082	RNU6-547P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252083	AC026784.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252084	RN7SKP12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252086	RNA5SP76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252087	RN7SKP248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252089	RNU4ATAC7P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252091	RNU6-1146P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252094	RNA5SP410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252096	AL389886.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252097	RNU6-346P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252098	AL590640.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252101	RNU6-758P	0	34	0	2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000252103	RNU6-917P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252104	RNU6-191P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252105	RNU1-143P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252106	RNY3P15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252107	RNA5SP220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252108	RNU6-1232P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252112	AC104984.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252113	RNU6-523P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252115	AC002543.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252116	RNU4ATAC4P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252117	RNU6-1108P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252118	RNU6ATAC39P	0	0	0	0	0	0	0	9	0	0	0	0	91	0	0
ENSG00000252119	AP002956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252121	RNU6-970P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252122	AC009163.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252125	RNU6-1299P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252126	RNU6-313P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252128	AL158032.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252129	AC005838.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252130	RNU6-1045P	0	0	1	0	0	0	0	0	130	0	0	0	0	0	0
ENSG00000252132	RNU6-795P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252133	AL590399.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252135	RNU1-155P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252136	AC004069.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252137	RNU6-1338P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252138	AC005774.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252139	AC090227.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252141	RNU6-65P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252143	AP000557.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252145	RNU6-1225P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252147	RNY3P16	0	133	0	0	0	0	0	144	0	0	0	0	0	0	0
ENSG00000252148	RNU6-1206P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252149	RNA5SP315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252151	RNU6-1265P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252153	MIR2278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252155	RNU6-941P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252156	RNU6-155P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252157	RNU6-479P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252158	AC104040.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252161	RNA5SP318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252162	RNU6-830P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252163	RN7SKP31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252164	RNA5SP282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252166	RNU1-95P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252167	RNA5SP287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252169	RNA5SP200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252170	AL138745.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252171	AC091117.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252172	RNU6-720P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252173	RNU6-109P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252174	RNU7-18P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252178	RNU7-69P	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
ENSG00000252179	RNA5SP255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252182	RNA5SP413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252183	RNU6-948P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252184	RNU2-10P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252185	RNU6-752P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252186	RNU6-781P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252188	AC013429.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252190	AL592064.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252191	RNU6-751P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252192	AC127002.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252193	AL021395.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252198	AL139021.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000252199	AC018692.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252200	AC243964.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252202	AC008393.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252204	AC023050.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252205	RNU6-764P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252206	RNU7-40P	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0
ENSG00000252207	RNA5SP365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252209	RNU1-48P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252210	AC103783.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252211	RNA5SP473	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252212	RNU2-58P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252213	SNORA74D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ENSG00000252214	RNU6-542P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252217	AC011846.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252218	AL355802.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252219	MIR892C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252220	RNU6-977P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252222	RNU7-13P	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000252223	RNU6-1049P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252224	RNU4ATAC15P	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000252225	BX470187.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252228	AL669914.1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252230	AC020910.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252231	RNA5SP67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252233	RN7SKP253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252236	AL135927.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252237	RNU4-54P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252238	AC092169.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000252242	RNU7-115P	0	0	0	0	0	0	0	0	0	0	0	0	0	9	27
ENSG00000252243	RNU6-412P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252244	RNU7-3P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252246	RNA5SP92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252247	RNU6-70P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252249	AL391336.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252250	AC114772.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252252	RNU6-687P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252254	AL356072.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252255	RNU2-35P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252257	RN7SKP265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252258	AP005431.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252259	RNA5SP49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252260	RNA5SP461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252261	RNA5SP262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252262	RNA5SP61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252263	RNU6-659P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252264	RNU7-153P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252266	AC004664.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252267	RNA5SP495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252268	RNA5SP417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252269	RNU4ATAC12P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252271	RNU6-1110P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252272	RNA5SP470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252273	RNU6-426P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252274	AC080037.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252275	RNU7-192P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252277	SNORD116-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
ENSG00000252279	RNU6-406P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252282	RNU6-1089P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252283	AC100852.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252284	SNORA108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252287	RNA5SP24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252288	RNU6-966P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252289	RNA5SP519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252290	AL442065.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252291	AC079173.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252292	RN7SKP238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252294	RNU6-589P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252296	AL359641.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252297	RNU6-875P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252301	RNA5SP134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252302	RNA5SP147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252305	AC005389.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	47
ENSG00000252307	RNA5SP153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252311	RNU1-103P	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
ENSG00000252312	RN7SKP21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252313	RNA5SP281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252315	RNA5SP520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252316	RNY4	0	314	0	32	0	0	34	145	0	0	0	0	0	305	564
ENSG00000252317	AL513342.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000252319	AP000864.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252320	RNU6-320P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252321	RN7SKP83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252322	RN7SKP244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252323	RNU6-184P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252325	RNU6-1038P	0	2	0	0	0	0	0	0	0	0	0	0	0	13	1
ENSG00000252326	SNORD116-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252328	AC022916.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252329	AC013549.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252332	RNU6-911P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252333	RNU6-964P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252334	RNU6-1337P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252335	RNU6-62P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252336	RNA5SP148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252337	AC114940.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252338	RNU6-503P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252339	RNU6-1061P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252341	AC012640.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252342	RNA5SP164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252343	RNU2-34P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252346	RNA5SP121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252347	RNU6-1046P	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
ENSG00000252348	RNU6-1256P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252349	AC005722.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252350	RPPH1-3P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252351	RNU6ATAC12P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252352	AC115085.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252353	RNU7-25P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252355	RN7SKP287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252357	AL109921.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000252358	RN7SKP135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252361	RNU6-118P	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000252362	RNU6-506P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252363	RNU7-43P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252364	RNA5SP360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252366	RNA5SP367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252367	AL121924.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252368	RNA5SP43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252369	RNU7-51P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252370	RNA5SP438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252371	RNU6-725P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252373	RNU6-358P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252374	AC004909.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252376	RNA5SP395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252377	RNU6-504P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
